facility_id,industry,product,process,machinery,scale,units_per_month,location_city,location_state,location_lat,location_lng,waste_streams,num_waste_types
FAC_00472,food_processing,packaged_foods,cooking,packaging_line,large,73052,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 109.19, ""quantity_max_tons"": 141.35, ""contamination_pct"": 2.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00473,metalworking,custom_parts,cutting,grinder,large,28694,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 86.46, ""quantity_max_tons"": 109.73, ""contamination_pct"": 6.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 21.29, ""quantity_max_tons"": 26.71, ""contamination_pct"": 13.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 16.02, ""quantity_max_tons"": 21.12, ""contamination_pct"": 21.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00474,chemical,solvents,packaging,reactor,small,769,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.06, ""quantity_max_tons"": 0.07, ""contamination_pct"": 15.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 34.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 28.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00475,metalworking,structural_steel,drilling,grinder,small,246,Ahmedabad,Gujarat,23.02,72.57,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.04, ""quantity_max_tons"": 0.05, ""contamination_pct"": 4.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00476,metalworking,tools,welding,furnace,small,889,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 0.13, ""quantity_max_tons"": 0.17, ""contamination_pct"": 3.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 12.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 30.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00477,metalworking,tools,grinding,plasma_cutter,large,58591,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 197.7, ""quantity_max_tons"": 219.29, ""contamination_pct"": 4.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 39.63, ""quantity_max_tons"": 49.81, ""contamination_pct"": 14.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 20.52, ""quantity_max_tons"": 24.11, ""contamination_pct"": 22.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 29.21, ""quantity_max_tons"": 42.22, ""contamination_pct"": 29.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00478,food_processing,beverages,cooking,mixer,large,20851,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""organic_waste"", ""category"": ""organic"", ""quantity_min_tons"": 41.98, ""quantity_max_tons"": 53.42, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_plastic"", ""category"": ""plastic"", ""quantity_min_tons"": 22.16, ""quantity_max_tons"": 29.64, ""contamination_pct"": 10.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_cardboard"", ""category"": ""paper"", ""quantity_min_tons"": 32.37, ""quantity_max_tons"": 40.24, ""contamination_pct"": 3.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 96.94, ""quantity_max_tons"": 132.38, ""contamination_pct"": 19.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00479,automotive,electrical_systems,cnc_machining,cnc_lathe,medium,3908,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 1.44, ""quantity_max_tons"": 1.9, ""contamination_pct"": 3.2, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.37, ""quantity_max_tons"": 0.5, ""contamination_pct"": 13.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.16, ""quantity_max_tons"": 0.21, ""contamination_pct"": 13.4, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 0.48, ""quantity_max_tons"": 0.67, ""contamination_pct"": 20.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",4
FAC_00480,chemical,cleaning_agents,distillation,distillation_column,large,54647,Pune,Maharashtra,18.52,73.85,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 86.51, ""quantity_max_tons"": 98.32, ""contamination_pct"": 23.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 53.67, ""quantity_max_tons"": 82.87, ""contamination_pct"": 33.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 31.15, ""quantity_max_tons"": 37.04, ""contamination_pct"": 11.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00481,automotive,transmissions,assembly,spray_booth,large,17030,Delhi,Delhi,28.61,77.21,"[{""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 27.1, ""quantity_max_tons"": 34.18, ""contamination_pct"": 2.9, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 6.8, ""quantity_max_tons"": 8.78, ""contamination_pct"": 8.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 3.22, ""quantity_max_tons"": 3.57, ""contamination_pct"": 20.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 9.93, ""quantity_max_tons"": 10.57, ""contamination_pct"": 22.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",4
FAC_00482,automotive,transmissions,assembly,milling_machine,large,45546,Chennai,Tamil Nadu,13.08,80.27,"[{""type"": ""metal_scrap_steel"", ""category"": ""metal"", ""quantity_min_tons"": 126.19, ""quantity_max_tons"": 141.81, ""contamination_pct"": 1.4, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""metal_scrap_aluminum"", ""category"": ""metal"", ""quantity_min_tons"": 64.76, ""quantity_max_tons"": 91.81, ""contamination_pct"": 3.6, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 18.17, ""quantity_max_tons"": 21.74, ""contamination_pct"": 5.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 7.83, ""quantity_max_tons"": 10.31, ""contamination_pct"": 21.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 26.63, ""quantity_max_tons"": 29.74, ""contamination_pct"": 15.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",5
FAC_00483,electronics,circuit_boards,wave_soldering,pick_place,medium,2179,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.21, ""quantity_max_tons"": 0.23, ""contamination_pct"": 8.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.28, ""quantity_max_tons"": 0.37, ""contamination_pct"": 2.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.4, ""quantity_max_tons"": 0.48, ""contamination_pct"": 5.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00484,textiles,home_textiles,weaving,loom,small,703,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.11, ""quantity_max_tons"": 0.14, ""contamination_pct"": 35.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00485,textiles,garments,weaving,sewing_machine,small,487,Pune,Maharashtra,18.52,73.85,"[{""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 0.09, ""quantity_max_tons"": 0.12, ""contamination_pct"": 32.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 13.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00486,chemical,coatings,distillation,filling_machine,large,93363,Pune,Maharashtra,18.52,73.85,"[{""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 48.07, ""quantity_max_tons"": 57.93, ""contamination_pct"": 12.0, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",1
FAC_00487,metalworking,custom_parts,cutting,drill_press,medium,6563,Mumbai,Maharashtra,19.08,72.88,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 5.67, ""quantity_max_tons"": 7.39, ""contamination_pct"": 6.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 1.22, ""quantity_max_tons"": 1.53, ""contamination_pct"": 13.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00488,chemical,cleaning_agents,filtration,mixer,medium,1612,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.52, ""quantity_max_tons"": 0.66, ""contamination_pct"": 26.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.21, ""quantity_max_tons"": 0.25, ""contamination_pct"": 8.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00489,metalworking,custom_parts,welding,furnace,large,86274,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""metal_shavings"", ""category"": ""metal"", ""quantity_min_tons"": 278.18, ""quantity_max_tons"": 360.51, ""contamination_pct"": 5.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""welding_slag"", ""category"": ""metal"", ""quantity_min_tons"": 61.4, ""quantity_max_tons"": 76.21, ""contamination_pct"": 10.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 34.35, ""quantity_max_tons"": 44.85, ""contamination_pct"": 11.2, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""grinding_dust"", ""category"": ""metal"", ""quantity_min_tons"": 44.87, ""quantity_max_tons"": 58.31, ""contamination_pct"": 34.5, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00490,chemical,cleaning_agents,distillation,reactor,small,509,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.04, ""contamination_pct"": 29.6, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""contaminated_solvents"", ""category"": ""chemical"", ""quantity_min_tons"": 0.03, ""quantity_max_tons"": 0.03, ""contamination_pct"": 28.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 44.4, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_drums"", ""category"": ""metal"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.02, ""contamination_pct"": 6.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",4
FAC_00491,electronics,semiconductors,packaging,reflow_oven,large,38222,Pune,Maharashtra,18.52,73.85,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 12.67, ""quantity_max_tons"": 16.15, ""contamination_pct"": 8.6, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 19.13, ""quantity_max_tons"": 23.32, ""contamination_pct"": 1.8, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 26.47, ""quantity_max_tons"": 35.9, ""contamination_pct"": 8.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00492,chemical,industrial_chemicals,filtration,filter_press,large,78991,Hyderabad,Telangana,17.39,78.49,"[{""type"": ""chemical_residue"", ""category"": ""chemical"", ""quantity_min_tons"": 108.27, ""quantity_max_tons"": 149.37, ""contamination_pct"": 25.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""filter_waste"", ""category"": ""mixed"", ""quantity_min_tons"": 52.24, ""quantity_max_tons"": 81.27, ""contamination_pct"": 41.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00493,metalworking,tools,cutting,drill_press,small,450,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""cutting_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 19.9, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",1
FAC_00494,electronics,circuit_boards,testing,reflow_oven,small,109,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 7.9, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 3.5, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 3.7, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00495,electronics,connectors,wave_soldering,pick_place,large,99943,Jaipur,Rajasthan,26.91,75.79,"[{""type"": ""pcb_scrap"", ""category"": ""electronic"", ""quantity_min_tons"": 86.27, ""quantity_max_tons"": 127.96, ""contamination_pct"": 7.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 35.04, ""quantity_max_tons"": 44.29, ""contamination_pct"": 8.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""electronic_components"", ""category"": ""electronic"", ""quantity_min_tons"": 56.68, ""quantity_max_tons"": 70.93, ""contamination_pct"": 4.0, ""quality_grade"": ""Grade A"", ""hazard_class"": ""Non-hazardous""}]",3
FAC_00496,electronics,semiconductors,wave_soldering,reflow_oven,medium,2747,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""solder_dross"", ""category"": ""metal"", ""quantity_min_tons"": 0.23, ""quantity_max_tons"": 0.33, ""contamination_pct"": 10.8, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""plastic_packaging"", ""category"": ""plastic"", ""quantity_min_tons"": 0.46, ""quantity_max_tons"": 0.55, ""contamination_pct"": 8.3, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00497,automotive,engine_components,cnc_machining,cnc_lathe,small,815,Kolkata,West Bengal,22.57,88.36,"[{""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.02, ""contamination_pct"": 10.7, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 16.2, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 0.02, ""quantity_max_tons"": 0.03, ""contamination_pct"": 22.1, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",3
FAC_00498,textiles,home_textiles,cutting,loom,medium,6302,Lucknow,Uttar Pradesh,26.85,80.95,"[{""type"": ""dye_wastewater"", ""category"": ""liquid"", ""quantity_min_tons"": 5.62, ""quantity_max_tons"": 7.95, ""contamination_pct"": 28.7, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""packaging_materials"", ""category"": ""mixed"", ""quantity_min_tons"": 1.28, ""quantity_max_tons"": 1.73, ""contamination_pct"": 10.1, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}]",2
FAC_00499,automotive,engine_components,stamping,welding_robot,small,386,Bengaluru,Karnataka,12.97,77.59,"[{""type"": ""used_coolant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 6.5, ""quality_grade"": ""Grade B"", ""hazard_class"": ""Non-hazardous""}, {""type"": ""used_lubricant"", ""category"": ""chemical"", ""quantity_min_tons"": 0.0, ""quantity_max_tons"": 0.0, ""contamination_pct"": 15.8, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}, {""type"": ""paint_sludge"", ""category"": ""chemical"", ""quantity_min_tons"": 0.01, ""quantity_max_tons"": 0.01, ""contamination_pct"": 15.3, ""quality_grade"": ""Grade C"", ""hazard_class"": ""Hazardous""}]",3
